NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0006400	GO:0006400	Details ...	25	0.62697124	2.1529582	0.0	0.010838081	0.01	656	tags=68%, list=30%, signal=95%	
GO:0008033	GO:0008033	Details ...	32	0.5801643	2.139877	0.0	0.0065417867	0.012	614	tags=63%, list=28%, signal=85%	
GO:0006396	GO:0006396	Details ...	42	0.53534216	2.0974574	0.0029850747	0.007076884	0.019	656	tags=60%, list=30%, signal=83%	
GO:0009451	GO:0009451	Details ...	40	0.5210656	2.021965	0.0	0.012966556	0.045	704	tags=58%, list=32%, signal=83%	
GO:0034660	GO:0034660	Details ...	46	0.4765995	1.8670762	0.0	0.04986799	0.202	614	tags=50%, list=28%, signal=68%	
GO:0034470	GO:0034470	Details ...	51	0.46183923	1.8430712	0.0	0.048989672	0.233	657	tags=51%, list=30%, signal=71%	
GO:0006399	GO:0006399	Details ...	42	0.4687881	1.7833017	0.0028901733	0.070375904	0.364	614	tags=50%, list=28%, signal=68%	
GO:0032196	GO:0032196	Details ...	17	0.5659327	1.701904	0.0125	0.12233326	0.579	417	tags=59%, list=19%, signal=72%	
GO:0015074	GO:0015074	Details ...	15	0.5645685	1.6700126	0.02910053	0.1397372	0.676	301	tags=53%, list=14%, signal=61%	
GO:0043412	GO:0043412	Details ...	48	0.4206529	1.6561767	0.0	0.14102592	0.714	710	tags=52%, list=32%, signal=75%	
GO:0016811	GO:0016811	Details ...	23	0.46321252	1.5618874	0.017326733	0.24957934	0.915	337	tags=30%, list=15%, signal=36%	
GO:0043043	GO:0043043	Details ...	99	0.33492753	1.5427276	0.0072202166	0.2628348	0.942	513	tags=40%, list=23%, signal=50%	
GO:1901657	GO:1901657	Details ...	15	0.5164054	1.5160464	0.062068965	0.2918443	0.971	344	tags=47%, list=15%, signal=55%	
GO:0071554	GO:0071554	Details ...	47	0.38285914	1.5069171	0.027027028	0.28712234	0.974	498	tags=34%, list=22%, signal=43%	
GO:0016043	GO:0016043	Details ...	54	0.35804415	1.482579	0.020761246	0.3102395	0.987	498	tags=31%, list=22%, signal=40%	
GO:0055086	GO:0055086	Details ...	39	0.3878768	1.4779038	0.023809524	0.2989561	0.987	528	tags=44%, list=24%, signal=56%	
GO:0005198	GO:0005198	Details ...	57	0.34862366	1.4499415	0.020057306	0.3373364	0.994	513	tags=49%, list=23%, signal=62%	
GO:0071555	GO:0071555	Details ...	34	0.3885525	1.4328507	0.07197943	0.35643533	0.998	270	tags=24%, list=12%, signal=26%	
GO:0045229	GO:0045229	Details ...	34	0.3885525	1.4201671	0.062893085	0.36518413	1.0	270	tags=24%, list=12%, signal=26%	
GO:0043170	GO:0043170	Details ...	323	0.2628194	1.4197646	0.0	0.34806025	1.0	549	tags=34%, list=25%, signal=39%	
GO:1990904	GO:1990904		57	0.3385109	1.4086437	0.047923323	0.35222307	1.0	513	tags=47%, list=23%, signal=60%	
GO:0003735	GO:0003735		56	0.34126058	1.40861	0.038575668	0.33630928	1.0	513	tags=48%, list=23%, signal=61%	
GO:0006412	GO:0006412		101	0.30452508	1.3830123	0.03515625	0.37503293	1.0	513	tags=40%, list=23%, signal=49%	
GO:0042578	GO:0042578		20	0.43605193	1.3580041	0.12727273	0.41496488	1.0	378	tags=40%, list=17%, signal=48%	
GO:0006508	GO:0006508		43	0.3458922	1.3384584	0.074927956	0.44461387	1.0	576	tags=40%, list=26%, signal=52%	
GO:0016791	GO:0016791		16	0.44818914	1.3266098	0.1336761	0.45738745	1.0	494	tags=44%, list=22%, signal=56%	
GO:0015031	GO:0015031		16	0.42483985	1.2962751	0.11989101	0.5178845	1.0	154	tags=19%, list=7%, signal=20%	
GO:0009059	GO:0009059		225	0.24678858	1.28351	0.016666668	0.531521	1.0	513	tags=33%, list=23%, signal=38%	
GO:0090304	GO:0090304		184	0.25081393	1.2814524	0.024390243	0.51905006	1.0	505	tags=29%, list=23%, signal=35%	
GO:0019538	GO:0019538		169	0.25111198	1.2677116	0.04265403	0.53884614	1.0	547	tags=37%, list=25%, signal=45%	
GO:0045184	GO:0045184		16	0.4248398	1.2655911	0.1775	0.5278152	1.0	154	tags=19%, list=7%, signal=20%	
GO:0140097	GO:0140097		52	0.30652568	1.2627023	0.10793651	0.51824456	1.0	503	tags=35%, list=23%, signal=44%	
GO:0006310	GO:0006310		43	0.3221027	1.2612329	0.13105413	0.50584584	1.0	503	tags=37%, list=23%, signal=47%	
GO:0016787	GO:0016787		238	0.24075317	1.2575061	0.031914894	0.4999375	1.0	640	tags=35%, list=29%, signal=44%	
GO:0009168	GO:0009168		19	0.39867777	1.2476058	0.17553191	0.51032233	1.0	443	tags=37%, list=20%, signal=46%	
GO:0009167	GO:0009167		17	0.4102755	1.2389635	0.1943734	0.51866937	1.0	443	tags=35%, list=20%, signal=44%	
GO:0006139	GO:0006139		155	0.25338477	1.2387159	0.057613168	0.5053706	1.0	628	tags=37%, list=28%, signal=49%	
GO:0140640	GO:0140640		81	0.2792856	1.2302165	0.11494253	0.5136259	1.0	760	tags=48%, list=34%, signal=71%	
GO:0016070	GO:0016070		98	0.27037254	1.2194895	0.0952381	0.52742803	1.0	350	tags=22%, list=16%, signal=25%	
GO:0006022	GO:0006022		24	0.3553011	1.2114283	0.19398907	0.53462726	1.0	228	tags=21%, list=10%, signal=23%	
GO:0016765	GO:0016765		16	0.41137677	1.2064093	0.21932115	0.5350747	1.0	479	tags=31%, list=22%, signal=40%	
GO:0001510	GO:0001510		18	0.39753127	1.2054919	0.20661157	0.5250766	1.0	704	tags=44%, list=32%, signal=65%	
GO:0009273	GO:0009273		38	0.3158599	1.2013273	0.1871345	0.5226571	1.0	498	tags=32%, list=22%, signal=40%	
GO:0044038	GO:0044038		38	0.3158599	1.1965917	0.17434211	0.5231887	1.0	498	tags=32%, list=22%, signal=40%	
GO:0008233	GO:0008233		49	0.29545838	1.1847456	0.17291066	0.5409816	1.0	581	tags=37%, list=26%, signal=49%	
GO:1901137	GO:1901137		55	0.2859846	1.1844327	0.17123288	0.5301916	1.0	498	tags=29%, list=22%, signal=37%	
GO:0016810	GO:0016810		40	0.30482098	1.1733506	0.20454545	0.54695994	1.0	337	tags=25%, list=15%, signal=29%	
GO:0008654	GO:0008654		16	0.39166045	1.1723679	0.23237598	0.5379633	1.0	596	tags=44%, list=27%, signal=59%	
GO:0019350	GO:0019350		17	0.38538828	1.1715866	0.250646	0.5288097	1.0	482	tags=35%, list=22%, signal=45%	
GO:0046374	GO:0046374		17	0.38538828	1.1704954	0.2540107	0.5208356	1.0	482	tags=35%, list=22%, signal=45%	
GO:0071840	GO:0071840		81	0.26122433	1.1606154	0.17021276	0.53483236	1.0	498	tags=25%, list=22%, signal=31%	
GO:0006644	GO:0006644		16	0.39166048	1.1577221	0.2627346	0.53131866	1.0	596	tags=44%, list=27%, signal=59%	
GO:0000270	GO:0000270		25	0.3401974	1.1523056	0.26020408	0.5345632	1.0	228	tags=20%, list=10%, signal=22%	
GO:0072521	GO:0072521		31	0.31876326	1.1464115	0.23160763	0.5395927	1.0	633	tags=48%, list=28%, signal=67%	
GO:0016798	GO:0016798		15	0.3863351	1.1415374	0.27249357	0.54235584	1.0	85	tags=20%, list=4%, signal=21%	
GO:0030203	GO:0030203		25	0.3401974	1.1414539	0.2556818	0.53280926	1.0	228	tags=20%, list=10%, signal=22%	
GO:0055085	GO:0055085		160	0.22909237	1.1408757	0.14977974	0.524806	1.0	454	tags=30%, list=20%, signal=35%	
GO:0042546	GO:0042546		21	0.3508495	1.1353167	0.28421053	0.5294579	1.0	673	tags=43%, list=30%, signal=61%	
GO:0008610	GO:0008610		35	0.3029325	1.1342424	0.27478755	0.5232808	1.0	596	tags=40%, list=27%, signal=54%	
GO:0010467	GO:0010467		166	0.2260178	1.1320661	0.18534483	0.5197207	1.0	426	tags=28%, list=19%, signal=32%	
